model,params,checkpoint,training_steps,moves,score_p1,score_p2,n_rounds,noise,family
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",8,8,10,0.25,Win-win
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J')]",13,15,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",17,17,10,0.25,Biased
EleutherAI/pythia-160M-deduped,162322944,step101000,101000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",8,6,10,0.25,Second Best
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",17,11,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",14,14,10,0.25,Biased
EleutherAI/pythia-160M-deduped,162322944,step107000,107000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",8,6,10,0.25,Second Best
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",13,15,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J')]",11,15,10,0.25,Unfair
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",15,16,10,0.25,Biased
EleutherAI/pythia-160M-deduped,162322944,step113000,113000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",7,7,10,0.25,Second Best
EleutherAI/pythia-160M-deduped,162322944,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-160M-deduped,162322944,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step125000,125000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Unfair
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",11,11,10,0.25,Biased
EleutherAI/pythia-160M-deduped,162322944,step131000,131000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",10,8,10,0.25,Second Best
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",8,8,10,0.25,Win-win
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'F'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",18,14,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",5,9,10,0.25,Unfair
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",13,15,10,0.25,Biased
EleutherAI/pythia-160M-deduped,162322944,step137000,137000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",12,10,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('F', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",14,18,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",14,14,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step17000,17000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",12,10,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",8,8,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step23000,23000,"[('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'F')]",11,11,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",19,17,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",11,14,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step29000,29000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J')]",13,9,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('F', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",17,19,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J')]",11,11,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step35000,35000,"[('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",10,8,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",13,15,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('J', 'J'), ('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",15,16,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step41000,41000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",9,9,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",16,16,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",8,12,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'F'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F')]",13,15,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step47000,47000,"[('J', 'J'), ('J', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J')]",10,8,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",8,8,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",14,18,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'F'), ('F', 'J'), ('J', 'F'), ('J', 'J'), ('J', 'J')]",11,15,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step53000,53000,"[('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",12,10,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('F', 'J')]",13,15,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('F', 'J'), ('F', 'J')]",11,13,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'F'), ('J', 'J')]",12,13,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step59000,59000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J')]",9,9,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'F'), ('J', 'F'), ('J', 'J'), ('J', 'F')]",14,14,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",17,19,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F'), ('J', 'J')]",14,16,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('F', 'J'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",9,10,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step65000,65000,"[('J', 'F'), ('J', 'F'), ('F', 'J'), ('J', 'J'), ('J', 'J')]",13,9,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Unfair
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",20,20,10,0.0,Biased
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Second Best
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",5,5,10,0.25,Win-win
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('F', 'J'), ('F', 'J'), ('J', 'J'), ('F', 'J')]",11,17,10,0.25,Prisoner's Dilemma
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'F'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'F')]",14,18,10,0.25,Unfair
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('F', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",17,17,10,0.25,Biased
EleutherAI/pythia-410M-deduped,405334016,step71000,71000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.25,Second Best
EleutherAI/pythia-410M-deduped,405334016,step77000,77000,"[('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J'), ('J', 'J')]",5,5,10,0.0,Win-win
